NumIters,Seconds,LearningRate,loss1/loss1,loss2/loss1,loss3/loss3/new,LOG OF LOSS
3880,475.747632,0.009992,10.4715,10.656,0.00553555,-2.256839222
3920,480.699488,0.00999191,9.70603,10.6782,0.000524912,-3.279913499
3960,485.643764,0.00999183,11.0158,10.6568,0.0393275,-1.40530366
4000,641.919217,0.00999175,10.5797,10.9768,0.00513802,-2.28920421
4040,646.837099,0.00999166,10.5923,11.1929,0.051764,-1.285972171
4080,651.753069,0.00999158,10.4428,10.9197,0.000190712,-3.719621979
4120,656.67245,0.0099915,9.86949,11.0042,0.000615201,-3.210982967
4160,661.593973,0.00999141,10.3893,10.4584,0.0019583,-2.708120776
4200,666.504796,0.00999133,10.4667,11.6344,0.0105874,-1.975210679
4240,671.418617,0.00999125,10.5197,11.3341,0.159591,-0.796991604
4280,676.333111,0.00999116,11.0709,11.0006,0.000713138,-3.146826421
4320,681.248572,0.00999108,10.3817,11.0174,0.000126254,-3.898754854
4360,686.161699,0.009991,11.1051,11.0524,0.00129086,-2.889120857
4400,691.07905,0.00999091,10.5279,11.1768,0.000196323,-3.707028818
4440,695.994477,0.00999083,10.7311,11.2179,0.0482466,-1.316533287
4480,700.910815,0.00999075,10.5039,10.921,0.00288311,-2.540138788
4520,705.823649,0.00999066,10.8745,10.9907,0.000990974,-3.00393774
4560,710.742442,0.00999058,10.4273,11.4429,0.00578901,-2.2373957
4600,715.664939,0.0099905,10.1217,10.9318,0.0138218,-1.859435396
4640,720.58398,0.00999041,10.0273,10.8894,0.000459147,-3.338048249
4680,725.49923,0.00999033,10.2821,10.6937,0.000674479,-3.171031568
4720,730.415853,0.00999025,10.0967,10.9356,0.00627738,-2.202221581
4760,735.331024,0.00999016,10.135,11.1763,0.000203096,-3.69229863
4800,740.244537,0.00999008,10.4916,10.8476,0.00138715,-2.857876574
4840,745.158907,0.00998999,9.98051,10.9752,0.0576531,-1.239177336
4880,750.0756,0.00998991,9.82275,10.6386,0.00129258,-2.888542568
4920,754.991492,0.00998983,10.1341,10.6842,0.00182427,-2.738910884
4960,759.902875,0.00998974,10.8079,11.507,0.0118074,-1.927845724
5000,764.816156,0.00998966,10.111,11.2461,0.145277,-0.837803137
5040,769.73324,0.00998958,10.5846,11.5561,0.00797101,-2.098486646
5080,774.64961,0.00998949,10.4409,11.7137,0.00364219,-2.438637402
5120,779.571755,0.00998941,9.63939,10.9485,0.000529359,-3.276249699
5160,784.488547,0.00998933,10.0897,10.7204,0.0550454,-1.259278968
5200,789.407617,0.00998924,10.2516,11.5491,0.00427718,-2.368842473
5240,794.323487,0.00998916,10.0278,10.5659,8.32E-05,-4.079944015
5280,799.237804,0.00998908,10.82,10.3387,0.00101017,-2.995605533
5320,804.149155,0.00998899,10.4506,11.1411,0.0176389,-1.753528502
5360,809.06454,0.00998891,10.2729,10.9827,0.0497882,-1.302873575
5400,813.983074,0.00998883,10.4099,10.4259,0.00156695,-2.804944861
5440,818.898283,0.00998874,10.4846,11.051,0.00502526,-2.298841464
5480,823.810283,0.00998866,9.87039,10.7249,3.96E-05,-4.402774457
5520,828.730817,0.00998858,10.7624,11.1415,0.0294257,-1.531273197
5560,833.641756,0.00998849,10.2157,11.0869,6.32E-05,-4.199050032
5600,838.555912,0.00998841,10.7767,10.6149,0.00122876,-2.910532935
5640,843.467559,0.00998833,10.1783,10.679,0.0244602,-1.611539996
5680,848.381564,0.00998824,11.1594,11.4089,0.00185222,-2.732307431
5720,853.299875,0.00998816,9.95387,11.113,0.0184108,-1.73492734
5760,858.219189,0.00998808,10.6494,10.8432,0.00927266,-2.032795664
5800,863.135286,0.00998799,10.957,10.9994,0.00065724,-3.182276013
5840,868.050465,0.00998791,10.0446,10.8638,8.76E-05,-4.057710119
5880,872.97605,0.00998783,10.8068,11.2855,0.00211903,-2.673862895
5920,877.889876,0.00998774,9.86742,10.4496,0.00604432,-2.218652551
5960,882.807065,0.00998766,9.90225,10.4581,0.00577548,-2.238411916
6000,887.725073,0.00998758,9.97257,10.2134,0.000241933,-3.616304889
6040,892.636756,0.00998749,9.51958,10.4485,0.00118348,-2.926839077
6080,897.551262,0.00998741,10.3487,11.297,0.000126869,-3.896644483
6120,902.466247,0.00998733,9.55376,11.194,0.00902486,-2.044559526
6160,907.381553,0.00998724,10.2664,11.5052,0.000113537,-3.944862585
6200,912.2956,0.00998716,9.98061,11.1957,0.00153386,-2.814214278
6240,917.212097,0.00998707,10.6563,11.1143,0.000311722,-3.506232546
6280,922.129901,0.00998699,9.56496,10.2846,0.000412886,-3.384169843
6320,927.124556,0.00998691,10.1648,10.5104,0.0122423,-1.912136982
6360,932.249142,0.00998682,10.3461,10.2762,0.00026882,-3.570538423
6400,937.314175,0.00998674,10.6312,11.1518,0.000294163,-3.531411954
6440,942.22447,0.00998666,10.3977,11.5438,0.00101455,-2.993726545
6480,947.141944,0.00998657,11.1584,11.2903,0.000736603,-3.132766517
6520,952.05402,0.00998649,10.6024,11.042,0.00179799,-2.745212728
6560,956.966338,0.00998641,10.2284,10.6401,0.000149204,-3.826219534
6600,961.882555,0.00998632,9.64865,11.1746,0.000107201,-3.969801163
6640,966.790836,0.00998624,10.6508,11.1608,0.000264698,-3.57724934
6680,971.700006,0.00998616,10.1066,10.3445,0.00102005,-2.99137854
6720,976.611938,0.00998607,11.0073,11.3346,0.000776493,-3.109862455
6760,981.522135,0.00998599,10.0595,10.7983,0.00123877,-2.907009321
6800,986.434995,0.00998591,9.98127,10.3736,5.55E-05,-4.255998992
6840,991.361817,0.00998582,10.2192,11.2273,0.000315202,-3.501411036
6880,996.271875,0.00998574,10.137,10.7914,0.0011309,-2.946575796
6920,1001.184604,0.00998566,10.6091,10.5642,0.00605348,-2.217994888
6960,1006.100795,0.00998557,10.8022,11.0333,0.00596833,-2.224147172
7000,1011.012624,0.00998549,11.1458,11.5265,0.000901387,-3.04508871
7040,1015.925629,0.00998541,10.9154,11.0569,0.00129753,-2.886882592
7080,1020.841555,0.00998532,10.2596,11.7108,0.0038902,-2.41002807
7120,1025.754494,0.00998524,10.5157,10.6807,0.00110769,-2.955581765
7160,1030.667934,0.00998516,10.3895,10.3755,0.000311382,-3.506706496
7200,1035.584791,0.00998507,10.9455,11.5188,0.000137497,-3.861706777
7240,1040.495404,0.00998499,10.041,11.4616,0.000646917,-3.189151436
7280,1045.41543,0.0099849,10.3739,11.2756,0.00568563,-2.245221406
7320,1050.327459,0.00998482,10.4124,11.5553,0.00724368,-2.140040744
7360,1055.23824,0.00998474,11.1825,11.7994,1.17E-05,-4.930846406
7400,1060.14755,0.00998465,10.639,10.8449,0.000464774,-3.332758175
7440,1065.059342,0.00998457,9.99823,10.6795,0.000855807,-3.067624166
7480,1069.968062,0.00998449,10.4771,11.0791,2.90E-05,-4.53833343
7520,1074.884569,0.0099844,9.83547,10.3922,0.00804958,-2.094226779
7560,1079.799631,0.00998432,10.1391,11.0181,0.00106783,-2.971497882
7600,1084.70566,0.00998424,10.2756,10.862,0.00327215,-2.485166796
7640,1089.620364,0.00998415,10.4649,10.9455,0.00507164,-2.294851582
7680,1094.53392,0.00998407,10.1548,11.4564,5.10E-06,-5.292742458
7720,1099.448016,0.00998399,10.0402,10.4762,0.00881444,-2.054805274
7760,1104.364907,0.0099839,9.80025,10.7819,0.00058785,-3.230733477
7800,1109.278171,0.00998382,10.3706,10.5298,0.000438975,-3.357560212
7840,1114.190618,0.00998374,10.0751,10.9393,6.55E-06,-5.183906584
7880,1119.101061,0.00998365,10.5261,10.8489,3.65E-05,-4.437506098
7920,1124.012277,0.00998357,11.0314,11.1603,0.000431826,-3.364691213
7960,1128.924586,0.00998349,9.98461,11.0904,0.000380388,-3.419773192
8000,1285.019591,0.0099834,9.58875,11.0155,0.000363149,-3.439915147
8040,1289.931007,0.00998332,10.4204,11.4881,7.96E-05,-4.099252279
8080,1294.845323,0.00998324,10.6457,10.8642,0.000295127,-3.529991057
8120,1299.758812,0.00998315,10.234,10.7755,0.001824,LOG OF LOSS
8160,1304.669895,0.00998307,10.5301,10.8344,0.0105037,-1.978657691
8200,1309.581096,0.00998299,10.2475,11.5353,0.000572012,-3.24259486
8240,1314.489695,0.0099829,10.3959,11.272,4.63E-05,-4.334637618
8280,1319.405279,0.00998282,10.2639,10.9656,0.000137526,-3.861615188
8320,1324.320525,0.00998273,10.896,10.8277,0.000100802,-3.996530851
8360,1329.227384,0.00998265,10.16,11.4802,0.00022199,-3.653666589
8400,1334.141347,0.00998257,10.7969,11.5835,0.00594273,-2.226014001
8440,1339.050016,0.00998248,9.9395,11.5145,0.000266802,-3.573810919
8480,1343.959648,0.0099824,10.7841,11.8209,0.000111511,-3.95268229
8520,1348.883306,0.00998232,10.6175,11.7268,0.00116341,-2.934267208
8560,1353.795108,0.00998223,10.7267,11.4319,0.000450786,-3.34602958
8600,1358.706673,0.00998215,10.3168,11.6556,7.25E-05,-4.139590715
8640,1363.623941,0.00998207,10.2736,11.1906,1.73E-05,-4.761743077
8680,1368.537126,0.00998198,9.77145,11.3479,0.000134052,-3.872726702
8720,1373.456055,0.0099819,10.2287,10.9609,0.000881217,-3.054917133
8760,1378.372064,0.00998182,10.3507,11.3388,0.000284313,-3.546203282
8800,1383.284427,0.00998173,10.5463,11.2658,0.00187079,-2.72797496
8840,1388.194648,0.00998165,10.4779,11.268,0.000354824,-3.449987013
8880,1393.110488,0.00998157,10.5043,11.5281,0.00034045,-3.467946661
8920,1398.019733,0.00998148,10.4692,11.2347,0.001162,-2.934793872
8960,1402.930998,0.0099814,9.84006,11.1392,0.0078265,-2.10643241
9000,1407.84422,0.00998132,9.82532,10.9978,0.0121089,-1.916895307
9040,1412.753335,0.00998123,10.0664,10.2711,0.0878545,-1.056235989
9080,1417.664011,0.00998115,10.3809,10.6204,0.000993858,-3.002675662
9120,1422.577942,0.00998107,10.1082,10.9294,0.0038876,-2.410318427
9160,1427.489569,0.00998098,10.7382,11.7242,0.0357974,-1.446148515
9200,1432.40514,0.0099809,10.5132,11.1062,0.126196,-0.898954411
9240,1437.317902,0.00998081,10.592,11.0399,0.00212598,-2.672440825
9280,1442.233167,0.00998073,10.4419,11.0343,0.000209811,-3.678171746
9320,1447.147371,0.00998065,10.1181,10.206,0.000226521,-3.64489153
9360,1452.067643,0.00998056,10.6568,11.5525,0.000357699,-3.446482274
9400,1456.978435,0.00998048,10.4024,10.7747,0.000453574,-3.343351848
9440,1461.889429,0.0099804,10.4333,11.4353,0.000455119,-3.341875033
9480,1466.807193,0.00998031,9.81328,10.9071,0.000476897,-3.32157541
9520,1471.731804,0.00998023,10.613,10.7483,0.000121133,-3.916737527
9560,1476.63935,0.00998015,10.1802,10.1956,0.000895678,-3.047848093
9600,1481.551627,0.00998006,10.1995,11.022,0.00567494,-2.246038726
9640,1486.465517,0.00997998,10.8489,11.287,0.0001286,-3.890759031
9680,1491.375929,0.0099799,10.6524,11.825,7.22E-05,-4.141404459
9720,1496.290539,0.00997981,10.6058,10.7887,0.000721535,-3.141742597
9760,1501.200672,0.00997973,10.9242,10.8066,0.0245986,-1.60908961
9800,1506.107009,0.00997965,10.1437,10.7063,5.68E-05,-4.245567566
9840,1511.024146,0.00997956,11.6574,11.8879,0.000659389,-3.180858302
9880,1515.935145,0.00997948,10.5842,10.8899,0.00526187,-2.278859886
9920,1520.847742,0.0099794,10.4243,11.1818,0.00377664,-2.422894411
9960,1525.758094,0.00997931,10.7217,11.6891,0.0369135,-1.432814775
10000,1530.666175,0.00997923,11.3277,10.8996,0.00259305,-2.586189109
10040,1535.571019,0.00997914,10.0103,11.0752,0.00116853,-2.932360133
10080,1540.482977,0.00997906,9.97713,10.7998,0.00177298,-2.751296163
10120,1545.395902,0.00997898,11.1847,11.5708,0.00329113,-2.482654963
10160,1550.303043,0.00997889,9.6656,10.7167,6.77E-05,-4.169439558
10200,1555.214622,0.00997881,9.70455,10.5827,0.000325533,-3.487404979
10240,1560.126636,0.00997873,10.0475,10.7376,0.0116356,-1.934211217
10280,1565.033732,0.00997864,9.99069,10.8514,0.000129788,-3.88676546
10320,1569.946841,0.00997856,9.96661,11.0089,0.0337577,-1.471627151
10360,1574.858636,0.00997848,10.0931,10.5593,0.00106404,-2.973042045
10400,1579.763496,0.00997839,10.6437,10.7985,0.00117095,-2.931461649
10440,1584.671146,0.00997831,11.0714,11.6601,0.0014249,-2.846215614
10480,1589.582641,0.00997823,10.9823,10.9149,0.000132786,-3.876847711
10520,1594.491081,0.00997814,10.3707,10.7517,0.00917135,-2.037566733
10560,1599.405984,0.00997806,10.4729,10.8772,0.000583617,-3.233872066
10600,1604.310377,0.00997798,10.3102,10.9281,5.69E-05,-4.245198491
10640,1609.214778,0.00997789,10.7434,11.3863,0.0220877,-1.655849505
10680,1614.125247,0.00997781,10.4339,11.565,0.00105547,-2.976554106
10720,1619.039626,0.00997772,9.80913,10.6347,0.0081695,-2.087804523
10760,1623.946611,0.00997764,10.1458,10.6548,0.000480402,-3.318395193
10800,1628.857766,0.00997756,10.456,10.9028,0.000128674,-3.890509198
10840,1633.774263,0.00997747,10.0641,10.9422,4.72E-05,-4.326370953
10880,1638.680965,0.00997739,10.9401,11.7253,0.00237597,-2.624159047
10920,1643.593597,0.00997731,10.5134,10.7042,0.000708324,-3.149768043
10960,1648.507884,0.00997722,10.5595,10.7903,0.00196483,-2.706675019
11000,1653.413617,0.00997714,10.2411,10.9093,0.000432781,-3.363731814
11040,1658.325069,0.00997706,10.5778,10.9088,0.000175081,-3.756760982
11080,1663.23784,0.00997697,9.31376,10.6127,0.00094973,-3.022399843
11120,1668.146716,0.00997689,10.4118,10.7484,0.000436943,-3.359575214
11160,1673.055719,0.00997681,10.0323,11.5276,0.00284413,-2.546050557
11200,1677.973451,0.00997672,9.96752,10.9139,0.000929736,-3.031640353
11240,1682.887166,0.00997664,10.877,10.6833,0.00153809,-2.813018251
11280,1687.795729,0.00997656,10.3203,10.8373,0.00102296,-2.990141348
11320,1692.705499,0.00997647,10.7821,11.5539,0.000970041,-3.013209909
11360,1697.615122,0.00997639,10.4378,10.7451,0.000425116,-3.371492549
11400,1702.529208,0.00997631,10.5009,10.7134,7.69E-05,-4.114149344
11440,1707.444033,0.00997622,10.3714,10.8804,6.90E-05,-4.160887895
11480,1712.36033,0.00997614,10.2476,11.1063,6.15E-05,-4.210783232
11520,1717.273255,0.00997605,10.296,11.1813,0.000127887,-3.8931736
11560,1722.186634,0.00997597,10.7529,11.1007,0.000800462,-3.09665928
11600,1727.092739,0.00997589,11.1834,11.3607,0.00136889,-2.863631449
11640,1732.004004,0.0099758,10.0273,10.7978,0.000375115,-3.425835569
11680,1736.917404,0.00997572,9.89115,10.9685,0.000490708,-3.309176862
11720,1741.826749,0.00997564,10.2844,10.7914,0.00544115,-2.264309301
11760,1746.738835,0.00997555,10.7143,11.3647,0.000465738,-3.331858326
11800,1751.648561,0.00997547,10.8243,10.8653,0.000404459,-3.393125496
11840,1756.555835,0.00997539,9.75304,9.93543,4.13E-05,-4.383892243
11880,1761.469487,0.0099753,10.2463,10.8505,1.57E-05,-4.804125244
11920,1766.383252,0.00997522,10.8452,10.7801,0.00396097,-2.402198447
11960,1771.296064,0.00997514,9.70373,11.159,0.00157108,-2.8038017
12000,1927.397144,0.00997505,10.3143,10.3766,0.000746458,-3.126994623
12040,1932.312213,0.00997497,10.0481,10.6466,0.000301211,-3.521129172
12080,1937.223605,0.00997488,10.6953,11.0136,0.000486105,-3.313269912
12120,1942.131395,0.0099748,10.7225,10.8867,2.89E-05,-4.539404315
12160,1947.03923,0.00997472,10.2028,11.1275,0.011763,-1.929481903
12200,1951.959292,0.00997463,10.4092,11.4057,0.000907966,-3.041930414
12240,1956.867263,0.00997455,10.7497,10.6301,0.000916637,-3.037802616
12280,1961.773981,0.00997447,10.7286,11.164,0.00110879,-2.9551507
12320,1966.684759,0.00997438,11.0144,11.6272,0.000418435,-3.378371996
12360,1971.594369,0.0099743,10.8854,11.8466,0.00611192,-2.213822339
12400,1976.502529,0.00997422,10.0433,10.8682,0.00400125,-2.397804313
12440,1981.414049,0.00997413,10.0241,11.3044,0.00227883,-2.642288072
12480,1986.323628,0.00997405,10.7869,11.6635,0.000312875,-3.504629137
12520,1991.240151,0.00997397,10.3319,10.4272,9.21E-05,-4.035916292
12560,1996.153293,0.00997388,11.075,10.8556,0.000334549,-3.475540264
12600,2001.064697,0.0099738,10.0208,11.0701,0.000612324,-3.213018718
12640,2005.981534,0.00997372,10.5574,10.7014,0.00186586,-2.729120946
12680,2010.895003,0.00997363,9.58941,10.5704,0.00487921,-2.31165049
12720,2015.807577,0.00997355,10.2168,11.0806,0.000103162,-3.986480247
12760,2020.718824,0.00997346,10.1676,10.7904,0.00111449,-2.952923824
12800,2025.633885,0.00997338,10.8564,10.888,0.000302924,-3.518666317
12840,2030.543713,0.0099733,10.2019,10.609,2.68E-05,-4.572478188
12880,2035.459133,0.00997321,10.1383,10.4116,0.0073625,-2.132974692
12920,2040.372862,0.00997313,10.2269,10.4727,0.00111543,-2.952557679
12960,2045.281447,0.00997305,10.3077,10.611,0.0103204,-1.98630347
13000,2050.202597,0.00997296,9.75057,10.5334,0.00484582,-2.314632722
13040,2055.114314,0.00997288,9.95957,11.051,4.16E-05,-4.381364172
13080,2060.026932,0.0099728,10.8244,11.1442,0.00220084,-2.657411529
13120,2064.9407,0.00997271,11.1706,10.8359,0.00011063,-3.956127088
13160,2069.867436,0.00997263,10.4219,10.8575,0.00113935,-2.943342843
13200,2074.77254,0.00997255,9.77366,10.683,5.08E-05,-4.294319277
13240,2079.687612,0.00997246,9.74783,10.6849,1.86E-05,-4.731082868
13280,2084.605337,0.00997238,9.90682,10.7087,1.83E-05,-4.737036603
13320,2089.523702,0.00997229,9.75496,10.5252,1.96E-05,-4.707119525
13360,2094.441938,0.00997221,11.0704,11.3908,0.000313661,-3.503539477
13400,2099.35552,0.00997213,10.3936,11.2319,0.000111433,-3.952986177
13440,2104.268761,0.00997204,9.74162,11.0236,0.000423213,-3.373441
13480,2109.182518,0.00997196,10.6219,11.9801,0.000156746,-3.804803533
13520,2114.100638,0.00997188,10.3435,11.0663,0.000155991,-3.806900458
13560,2119.019072,0.00997179,10.3994,11.0039,0.0053655,-2.270389801
13600,2123.938402,0.00997171,11.1913,11.9298,3.42E-05,-4.466400779
13640,2128.848898,0.00997163,10.11,10.7838,0.000358604,-3.44538487
13680,2133.763066,0.00997154,9.56537,10.7851,7.12E-05,-4.147452306
13720,2138.67638,0.00997146,10.3818,11.5503,8.79E-05,-4.056140098
13760,2143.588245,0.00997138,10.4137,11.3008,3.09E-05,-4.510205993
13800,2148.497398,0.00997129,10.4312,10.6257,0.000236783,-3.625649481
13840,2153.407046,0.00997121,10.8045,11.1642,5.80E-05,-4.236610196
13880,2158.323567,0.00997113,9.98808,11.2176,3.74E-05,-4.427330496
13920,2163.23468,0.00997104,11.0434,11.1471,1.50E-05,-4.823182629
13960,2168.149893,0.00997096,10.388,10.9393,6.79E-05,-4.16781693
14000,2173.063038,0.00997087,10.1669,11.5291,1.42E-05,-4.848287018
14040,2177.973845,0.00997079,9.73979,10.8865,0.00104123,-2.982453327
14080,2182.890352,0.00997071,10.6048,10.7681,6.88E-05,-4.16214589
14120,2187.80306,0.00997062,10.6501,11.4223,3.30E-05,-4.481663762
14160,2192.716977,0.00997054,10.5869,11.3193,0.000402038,-3.395732896
14200,2197.628554,0.00997046,10.8208,11.0241,3.58E-05,-4.445725314
14240,2202.547166,0.00997037,9.86345,11.2062,4.68E-05,-4.329679915
14280,2207.462279,0.00997029,10.6608,11.2451,0.000337038,-3.472321131
14320,2212.381345,0.00997021,10.7886,11.378,9.75E-05,-4.011143292
14360,2217.303497,0.00997012,9.89682,11.2151,3.66E-05,-4.436656582
14400,2222.219508,0.00997004,10.0961,10.735,0.0057898,-2.237336438
14440,2227.139055,0.00996995,10.1566,10.5901,0.000149697,-3.824786903
14480,2232.051194,0.00996987,10.1884,10.8113,0.000535982,-3.270849795
14520,2236.962592,0.00996979,10.3682,11.5635,0.000314136,-3.502882291
14560,2241.878584,0.0099697,10.1556,10.6116,4.25E-05,-4.371835939
14600,2246.794273,0.00996962,10.8122,11.2111,0.000944909,-3.024610014
14640,2251.706482,0.00996954,10.4363,11.0246,0.000943317,-3.025342339
14680,2256.624521,0.00996945,10.6596,10.731,1.77E-05,-4.753036353
14720,2261.539123,0.00996937,11.4162,11.5815,0.00836119,-2.077731908
14760,2266.452978,0.00996929,10.2335,11.3948,4.95E-05,-4.304997538
14800,2271.375419,0.0099692,10.263,10.8254,0.000299682,-3.523339342
14840,2276.286992,0.00996912,10.5369,11.3973,0.00019635,-3.706969094
14880,2281.197085,0.00996904,10.1856,11.3153,0.000413281,-3.38375456
14920,2286.11318,0.00996895,11.0225,11.3848,9.81E-05,-4.00849571
14960,2291.029128,0.00996887,9.81598,11.4632,3.71E-05,-4.431034824
15000,2295.943991,0.00996878,10.1866,10.9714,1.38E-05,-4.861318446
15040,2300.857908,0.0099687,10.419,11.7507,0.00387079,-2.41220039
15080,2305.772595,0.00996862,10.005,10.7255,1.20E-05,-4.921557683
15120,2310.690747,0.00996853,11.2467,11.3338,0.00111714,-2.951892398
15160,2315.605647,0.00996845,10.4268,11.1557,1.86E-05,-4.731625651
15200,2320.521545,0.00996837,11.1247,11.1874,0.000630916,-3.200028459
15240,2325.430577,0.00996828,9.99868,10.5283,0.00021183,-3.674012534
15280,2330.350233,0.0099682,11.0633,11.8771,0.000423902,-3.372734534
15320,2335.265199,0.00996812,10.3773,11.1943,8.49E-06,-5.071088729
15360,2340.174365,0.00996803,10.2864,11.0772,0.000435234,-3.361277185
15400,2345.087504,0.00996795,9.72431,10.6342,0.000192824,-3.714838912
15440,2350.001628,0.00996786,9.96172,10.5561,2.64E-05,-4.578277645
15480,2354.917847,0.00996778,10.5205,10.8069,5.95E-05,-4.225737116
15520,2359.830187,0.0099677,10.1237,10.8214,0.00041928,-3.377495853
15560,2364.743532,0.00996761,10.6585,11.1308,0.00857983,-2.066521317
15600,2369.654978,0.00996753,9.61169,10.4614,2.82E-05,-4.549358356
15640,2374.571222,0.00996745,10.0462,10.8941,5.98E-05,-4.22356761
15680,2379.48481,0.00996736,10.6048,11.2907,0.0182495,-1.73874903
15720,2384.394981,0.00996728,10.1308,10.5483,0.000193249,-3.713882745
15760,2389.312036,0.0099672,10.2333,10.5583,1.19E-05,-4.924259656
15800,2394.22004,0.00996711,10.2876,11.0434,0.000235633,-3.627763887
15840,2399.133221,0.00996703,10.7827,11.0548,0.000379963,-3.420258692
15880,2404.046219,0.00996695,10.6048,10.7035,3.50E-05,-4.455917066
15920,2408.959352,0.00996686,9.86475,10.8708,0.000279709,-3.553293559
15960,2413.873803,0.00996678,9.99208,10.7881,0.000196519,-3.706595454
16000,2569.94991,0.00996669,10.2239,10.3579,0.000149637,-3.824961007
16040,2574.857531,0.00996661,9.87397,10.9447,0.000593023,-3.226928462
16080,2579.768445,0.00996653,10.5544,10.6908,2.30E-05,-4.638247618
16120,2584.670317,0.00996644,10.7794,10.9534,0.00047778,-3.320772034
16160,2589.580981,0.00996636,10.169,10.3289,0.000158338,-3.800414845
16200,2594.494405,0.00996628,10.5392,11.3736,0.00121623,-2.914984288
16240,2599.404118,0.00996619,10.5413,11.1598,0.000469348,-3.328505028
16280,2604.319542,0.00996611,10.7863,11.3613,0.00125936,-2.899850105
16320,2609.23118,0.00996603,10.4534,12.0417,2.12E-05,-4.673506429
16360,2614.139036,0.00996594,10.9923,11.3047,0.000199424,-3.700222577
16400,2619.049121,0.00996586,10.1498,10.8012,0.000285055,-3.545071337
16440,2623.962114,0.00996577,10.2067,10.9153,0.00129944,-2.886243769
16480,2628.872312,0.00996569,10.6518,10.924,0.000500183,-3.300871073
16520,2633.782425,0.00996561,10.0944,10.898,0.000320344,-3.494383406
16560,2638.691239,0.00996552,9.90687,11.2569,0.000226621,-3.644699848
16600,2643.595003,0.00996544,10.6826,11.0606,0.00064467,-3.190662539
16640,2648.507516,0.00996536,11.2133,11.064,1.16E-05,-4.933972405
16680,2653.420228,0.00996527,11.101,11.7986,0.000148532,-3.828179971
16720,2658.330556,0.00996519,9.91343,11.069,0.000228271,-3.641549259
16760,2663.24091,0.00996511,10.3695,11.4709,0.000130506,-3.884369521
16800,2668.156676,0.00996502,11.0138,11.4623,7.22E-05,-4.141206632
16840,2673.067429,0.00996494,10.3383,11.348,0.00016794,-3.774845851
16880,2677.981238,0.00996485,10.0791,10.8012,0.000316792,-3.499225794
16920,2682.892764,0.00996477,10.9362,11.5346,0.00011739,-3.930368897
16960,2687.802469,0.00996469,10.3859,10.6656,0.000939075,-3.027299721
17000,2692.715108,0.0099646,10.1745,11.4486,5.56E-06,-5.255061142
17040,2697.631895,0.00996452,9.82914,10.8958,2.54E-05,-4.594925266
17080,2702.537347,0.00996444,10.4064,11.388,0.000123174,-3.909480955
17120,2707.453606,0.00996435,9.81963,10.6705,1.05E-05,-4.978926528
17160,2712.364436,0.00996427,10.6436,10.8956,0.000892082,-3.049595224
17200,2717.274218,0.00996419,9.94074,10.5551,3.55E-05,-4.44953927
17240,2722.183915,0.0099641,10.2731,10.8823,0.000669838,-3.174030219
17280,2727.096785,0.00996402,9.69472,10.9098,0.00027243,-3.56474507
17320,2732.004589,0.00996393,10.672,10.8386,2.93E-05,-4.533182779
17360,2736.912085,0.00996385,10.3828,10.811,4.28E-06,-5.368509557
17400,2741.825539,0.00996377,9.82286,10.688,9.01E-05,-4.045259785
17440,2746.731109,0.00996368,10.1979,10.9697,0.000124002,-3.90657131
17480,2751.643155,0.0099636,10.1184,10.5441,5.39E-05,-4.268258171
17520,2756.557163,0.00996352,10.2097,11.1231,0.000374568,-3.426469328
17560,2761.464542,0.00996343,9.98807,11.2654,3.44E-05,-4.463542568
17600,2766.374253,0.00996335,10.306,10.7522,3.11E-05,-4.506647921
17640,2771.284881,0.00996327,10.6006,10.8907,7.74E-05,-4.111480732
17680,2776.192834,0.00996318,10.2624,10.8726,2.22E-05,-4.653467085
17720,2781.101586,0.0099631,10.1521,10.4529,2.78E-05,-4.555699077
17760,2786.013343,0.00996302,9.86939,10.9404,2.81E-05,-4.551017118
17800,2790.931944,0.00996293,9.49376,10.2018,0.00217078,-2.663384188
17840,2795.842363,0.00996285,10.1742,11.1495,0.000233283,-3.632116908
17880,2800.754484,0.00996276,10.4616,10.9208,0.000116055,-3.935336144
17920,2805.660313,0.00996268,10.6197,11.0752,0.000101209,-3.994780866
17960,2810.569995,0.0099626,10.3836,10.9408,5.84E-05,-4.233822956
18000,2815.475572,0.00996251,9.61745,10.4302,0.00113171,-2.946264847
18040,2820.377678,0.00996243,10.5888,10.7579,0.000314624,-3.502208152
18080,2825.294175,0.00996235,9.85846,11.0208,0.00128674,-2.890509198
18120,2830.203595,0.00996226,10.9216,11.1508,0.000104935,-3.979079633
18160,2835.111819,0.00996218,10.0657,10.7452,7.45E-05,-4.127557595
18200,2840.020439,0.00996209,10.2151,10.4532,0.000969707,-3.013359469
18240,2844.926411,0.00996201,10.7926,11.3584,0.000226104,-3.645691754
18280,2849.834298,0.00996193,10.3233,10.8398,0.00289021,-2.539070601
18320,2854.742982,0.00996184,10.3003,10.9895,0.00101902,-2.991817292
18360,2859.649821,0.00996176,10.3436,10.4747,0.00303119,-2.51838684
18400,2864.556199,0.00996168,10.4424,10.9689,0.00287009,-2.542104484
18440,2869.466869,0.00996159,10.4225,11.1297,0.00347869,-2.458584271
18480,2874.379889,0.00996151,10.5713,10.9944,0.000436955,-3.359563287
18520,2879.288167,0.00996143,10.668,11.4352,0.000154107,-3.812177634
18560,2884.19911,0.00996134,9.79325,10.5069,3.98E-05,-4.399828949
